# r[kpc] vc[km/s] rho v TMdot[Msun/yr] = 9.973931e-01 rsonic[kpc] = 3.800000e-01 Z2Zsun = 3.33e-01 
1.671744e+01 2.219074e+02 1.331242e-27 1.411760e+01 1.741750e+06
1.847562e+01 2.189857e+02 1.110782e-27 1.385256e+01 1.700147e+06
2.041872e+01 2.160218e+02 9.274091e-28 1.358404e+01 1.659430e+06
2.256618e+01 2.131510e+02 7.747879e-28 1.331246e+01 1.619610e+06
2.493948e+01 2.103720e+02 6.476416e-28 1.303910e+01 1.580621e+06
2.756239e+01 2.077444e+02 5.416113e-28 1.276544e+01 1.542229e+06
3.046115e+01 2.052547e+02 4.531151e-28 1.249269e+01 1.504144e+06
3.366478e+01 2.028679e+02 3.792151e-28 1.222137e+01 1.465983e+06
3.720534e+01 2.000272e+02 3.176286e-28 1.194613e+01 1.428481e+06
4.111826e+01 1.979025e+02 2.659958e-28 1.167920e+01 1.390890e+06
4.544270e+01 1.957181e+02 2.226913e-28 1.142157e+01 1.353207e+06
5.022195e+01 1.934553e+02 1.864300e-28 1.117003e+01 1.315166e+06
5.550384e+01 1.911012e+02 1.560760e-28 1.092383e+01 1.276790e+06
6.134123e+01 1.886431e+02 1.306584e-28 1.068353e+01 1.238312e+06
6.779255e+01 1.860746e+02 1.093772e-28 1.044880e+01 1.199919e+06
7.492235e+01 1.833895e+02 9.157359e-29 1.021796e+01 1.161665e+06
8.280200e+01 1.805879e+02 7.668012e-29 9.990631e+00 1.123771e+06
9.151036e+01 1.776694e+02 6.422348e-29 9.766140e+00 1.086455e+06
1.011346e+02 1.746389e+02 5.381918e-29 9.541591e+00 1.049688e+06
1.117710e+02 1.715007e+02 4.513387e-29 9.315292e+00 1.013541e+06
1.235261e+02 1.682629e+02 3.788123e-29 9.086906e+00 9.782374e+05
1.365174e+02 1.649333e+02 3.182710e-29 8.854909e+00 9.438711e+05
1.508751e+02 1.615218e+02 2.677944e-29 8.616299e+00 9.103302e+05
1.667428e+02 1.580383e+02 2.256603e-29 8.371595e+00 8.778472e+05
1.842792e+02 1.544935e+02 1.906906e-29 8.111013e+00 8.455193e+05
2.036601e+02 1.508983e+02 1.618024e-29 7.826377e+00 8.122970e+05
2.250792e+02 1.505756e+02 1.374365e-29 7.543706e+00 7.772649e+05
2.487510e+02 1.505756e+02 1.163638e-29 7.294742e+00 7.387104e+05
2.701059e+02 1.505756e+02 1.011149e-29 7.119907e+00 7.043682e+05
